db,date,year,month,latitude,longitude,globaleventid,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,dateadded,sourceurl,gdelt_lat,gdelt_lon,data_id,iso,event_id_cnty,event_id_no_cnty,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,lat_upd,lon_upd,keep,lat_rev,lon_rev,typeACLED,typeGDELT,typeGDELT2
GDELT,19-Jan-18,2018,1,-10.7067,40.6328,723659777,MOSRAD,ISLAMIC,,,,MOS,,RAD,,.,CVL,VILLAGE,,,,,,CVL,,.,1,190,190,Verified Fight,4,-10,1,1,1,-7.581967213,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20180119,http://allafrica.com/stories/201801190159.html,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Verified event,-11.2497966,39.9105835,,Armed group,Civilian
GDELT,19-Jan-18,2018,1,-10.7067,40.6328,723659778,MOSRAD,ISLAMIC,,,,MOS,,RAD,,.,CVL,VILLAGE,,,,,,CVL,,.,1,190,190,Fight,4,-10,1,1,1,-7.581967213,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,1,Tanzania,TZ,TZ,,-6,35,TZ,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20180119,http://allafrica.com/stories/201801190159.html,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Verified event,-11.2497966,39.9105835,,Armed group,Civilian
GDELT,19-Jan-18,2018,1,-10.7067,40.6328,723659778,MOSRAD,ISLAMIC,,,,MOS,,RAD,,.,CVL,VILLAGE,,,,,,CVL,,.,1,190,190,Verified Fight,4,-10,1,1,1,-7.581967213,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,1,Tanzania,TZ,TZ,,-6,35,TZ,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20180119,http://allafrica.com/stories/201801190159.html,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Verified event,-11.2497966,39.9105835,,Armed group,Civilian
GDELT,19-Jan-18,2018,1,-10.7067,40.6328,723659780,MOSRAD,ISLAMIC,,,,MOS,,RAD,,.,MOZCVL,MOZAMBIQUE,MOZ,,,,,CVL,,.,1,190,190,Fight,4,-10,1,1,1,-7.581967213,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,1,Tanzania,TZ,TZ,,-6,35,TZ,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20180119,http://allafrica.com/stories/201801190159.html,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Verified event,-11.2497966,39.9105835,,Armed group,Civilian
GDELT,19-Jan-18,2018,1,-10.7067,40.6328,723659780,MOSRAD,ISLAMIC,,,,MOS,,RAD,,.,MOZCVL,MOZAMBIQUE,MOZ,,,,,CVL,,.,1,190,190,Verified Fight,4,-10,1,1,1,-7.581967213,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,1,Tanzania,TZ,TZ,,-6,35,TZ,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20180119,http://allafrica.com/stories/201801190159.html,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Verified event,-11.2497966,39.9105835,,Armed group,Civilian
GDELT,19-Jan-18,2018,1,-10.7067,40.6328,723659782,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,LAB,WORKER,,,,,,LAB,,.,1,190,190,Fight,4,-10,2,1,2,-7.581967213,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20180119,http://allafrica.com/stories/201801190159.html,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Verified event,-11.2497966,39.9105835,,Civilian,Civilian
GDELT,19-Jan-18,2018,1,-10.7067,40.6328,723659782,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,LAB,WORKER,,,,,,LAB,,.,1,190,190,Verified Fight,4,-10,2,1,2,-7.581967213,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20180119,http://allafrica.com/stories/201801190159.html,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Verified event,-11.2497966,39.9105835,,Civilian,Civilian
GDELT,19-Jan-18,2018,1,-10.7067,40.6328,723659783,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,LAB,WORKER,,,,,,LAB,,.,1,190,190,Fight,4,-10,2,1,2,-7.581967213,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Nangade, Cabo Delgado, Mozambique",MZ,MZ01,,-11.0772,39.6744,-326571,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20180119,http://allafrica.com/stories/201801190159.html,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Verified event,-11.2497966,39.9105835,,Civilian,Civilian
GDELT,19-Jan-18,2018,1,-10.7067,40.6328,723659783,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,LAB,WORKER,,,,,,LAB,,.,1,190,190,Verified Fight,4,-10,2,1,2,-7.581967213,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Nangade, Cabo Delgado, Mozambique",MZ,MZ01,,-11.0772,39.6744,-326571,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20180119,http://allafrica.com/stories/201801190159.html,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Verified event,-11.2497966,39.9105835,,Civilian,Civilian
GDELT,19-Jan-18,2018,1,-10.7067,40.6328,723659787,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,MOZCVL,MOZAMBIQUE,MOZ,,,,,CVL,,.,1,182,182,Assault,4,-9.5,2,1,2,-7.581967213,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Nangade, Cabo Delgado, Mozambique",MZ,MZ01,,-11.0772,39.6744,-326571,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20180119,http://allafrica.com/stories/201801190159.html,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Verified event,-11.2497966,39.9105835,,Civilian,Civilian
GDELT,19-Jan-18,2018,1,-10.7067,40.6328,723659787,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,MOZCVL,MOZAMBIQUE,MOZ,,,,,CVL,,.,1,182,182,Verified Assault,4,-9.5,2,1,2,-7.581967213,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Nangade, Cabo Delgado, Mozambique",MZ,MZ01,,-11.0772,39.6744,-326571,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20180119,http://allafrica.com/stories/201801190159.html,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Verified event,-11.2497966,39.9105835,,Civilian,Civilian
GDELT,19-Jan-18,2018,1,-10.7067,40.6328,723659788,MOZCVL,MOZAMBIQUE,MOZ,,,,,CVL,,.,,,,,,,,,,.,1,190,190,Fight,4,-10,1,1,1,-7.581967213,1,Tanzania,TZ,TZ,,-6,35,TZ,0,,,,,,,,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20180119,http://allafrica.com/stories/201801190159.html,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Verified event,-11.2497966,39.9105835,,Civilian,
GDELT,19-Jan-18,2018,1,-10.7067,40.6328,723659788,MOZCVL,MOZAMBIQUE,MOZ,,,,,CVL,,.,,,,,,,,,,.,1,190,190,Verified Fight,4,-10,1,1,1,-7.581967213,1,Tanzania,TZ,TZ,,-6,35,TZ,0,,,,,,,,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20180119,http://allafrica.com/stories/201801190159.html,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Verified event,-11.2497966,39.9105835,,Civilian,
GDELT,19-Jan-18,2018,1,-10.9931,40.4739,723659905,REB,INSURGENT,,,,,,REB,,.,,,,,,,,,,.,1,190,190,Fight,4,-10,1,1,1,-7.581967213,4,"Olumbe, Cabo Delgado, Mozambique",MZ,MZ01,,-10.9931,40.4739,-330289,0,,,,,,,,4,"Olumbe, Cabo Delgado, Mozambique",MZ,MZ01,,-10.9931,40.4739,-330289,20180119,http://allafrica.com/stories/201801190159.html,-10.9931,40.4739,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.9931,40.4739,Verified event,-10.9931,40.4739,,Armed group,
GDELT,19-Jan-18,2018,1,-10.9931,40.4739,723659905,REB,INSURGENT,,,,,,REB,,.,,,,,,,,,,.,1,190,190,Verified Fight,4,-10,1,1,1,-7.581967213,4,"Olumbe, Cabo Delgado, Mozambique",MZ,MZ01,,-10.9931,40.4739,-330289,0,,,,,,,,4,"Olumbe, Cabo Delgado, Mozambique",MZ,MZ01,,-10.9931,40.4739,-330289,20180119,http://allafrica.com/stories/201801190159.html,-10.9931,40.4739,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.9931,40.4739,Verified event,-10.9931,40.4739,,Armed group,
GDELT,19-Jan-18,2018,1,-10.9931,40.4739,723659909,REB,INSURGENT,,,,,,REB,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,1,190,190,Fight,4,-10,4,1,4,-7.581967213,4,"Olumbe, Cabo Delgado, Mozambique",MZ,MZ01,,-10.9931,40.4739,-330289,4,"Olumbe, Cabo Delgado, Mozambique",MZ,MZ01,,-10.9931,40.4739,-330289,4,"Olumbe, Cabo Delgado, Mozambique",MZ,MZ01,,-10.9931,40.4739,-330289,20180119,http://allafrica.com/stories/201801190159.html,-10.9931,40.4739,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.9931,40.4739,Verified event,-10.9931,40.4739,,Armed group,Civilian
GDELT,19-Jan-18,2018,1,-10.9931,40.4739,723659909,REB,INSURGENT,,,,,,REB,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,1,190,190,Verified Fight,4,-10,4,1,4,-7.581967213,4,"Olumbe, Cabo Delgado, Mozambique",MZ,MZ01,,-10.9931,40.4739,-330289,4,"Olumbe, Cabo Delgado, Mozambique",MZ,MZ01,,-10.9931,40.4739,-330289,4,"Olumbe, Cabo Delgado, Mozambique",MZ,MZ01,,-10.9931,40.4739,-330289,20180119,http://allafrica.com/stories/201801190159.html,-10.9931,40.4739,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.9931,40.4739,Verified event,-10.9931,40.4739,,Armed group,Civilian
GDELT,26-Jan-18,2018,1,-10.7067,40.6328,725637407,CVL,VOTER,,,,,,CVL,,.,,,,,,,,,,.,0,1711,171,Coerce,4,-9.2,1,1,1,-2.805280528,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,0,,,,,,,,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20180126,http://allafrica.com/stories/201801260132.html,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Wrong event,-10.7067,40.6328,,,
GDELT,26-Jan-18,2018,1,-10.7067,40.6328,725638453,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,MOZCVL,MOZAMBIQUE,MOZ,,,,,CVL,,.,0,1711,171,Coerce,4,-9.2,2,1,2,-2.805280528,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20180126,http://allafrica.com/stories/201801260132.html,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Wrong event,-10.7067,40.6328,,Civilian,Civilian
GDELT,26-Jan-17,2017,1,-11.9022,40.2444,725714197,COP,LAW ENFORCEMENT AGENCIES,,,,,,COP,,.,GOVLAB,GOVERNMENT,,,,,,GOV,LAB,.,1,173,173,Coerce,4,-5,5,1,5,-9.012875536,4,"Tambo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.9022,40.2444,-333262,4,"Tambo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.9022,40.2444,-333262,4,"Tambo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.9022,40.2444,-333262,20180126,https://www.iol.co.za/dailynews/decline-in-rhino-poaching-arrests-12950474,-11.9022,40.2444,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.9022,40.2444,Wrong event,-11.9022,40.2444,,,Military forces
GDELT,26-Jan-17,2017,1,-11.9022,40.2444,725714198,CRM,TRAFFICKER,,,,,,CRM,,.,ZAFGOVENV,EDNA MOLEWA,ZAF,,,,,GOV,ENV,.,1,173,173,Coerce,4,-5,5,1,5,-9.012875536,4,"Tambo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.9022,40.2444,-333262,4,"Tambo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.9022,40.2444,-333262,4,"Tambo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.9022,40.2444,-333262,20180126,https://www.iol.co.za/dailynews/decline-in-rhino-poaching-arrests-12950474,-11.9022,40.2444,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.9022,40.2444,Wrong event,-11.9022,40.2444,,,
GDELT,30-Jan-18,2018,1,-10.7067,40.6328,726772486,GOV,AUTHORITIES,,,,,,GOV,,.,,,,,,,,,,.,1,173,173,Coerce,4,-5,10,1,10,-3.524229075,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,0,,,,,,,,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20180130,http://www.xinhuanet.com/english/2018-01/31/c_136937084.htm,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Verified event,-10.7067,40.6328,,Military forces,
GDELT,30-Jan-18,2018,1,-10.7067,40.6328,726772486,GOV,AUTHORITIES,,,,,,GOV,,.,,,,,,,,,,.,1,173,173,Verified Coerce,4,-5,10,1,10,-3.524229075,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,0,,,,,,,,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20180130,http://www.xinhuanet.com/english/2018-01/31/c_136937084.htm,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Verified event,-10.7067,40.6328,,Military forces,
GDELT,04-Feb-18,2018,2,-13.1256,38.9997,727967559,BUS,COMPANIES,,,,,,BUS,,.,,,,,,,,,,.,0,190,190,Fight,4,-10,5,1,5,-0.132100396,4,"Montepuez, Cabo Delgado, Mozambique",MZ,MZ01,,-13.1256,38.9997,-322564,0,,,,,,,,4,"Montepuez, Cabo Delgado, Mozambique",MZ,MZ01,,-13.1256,38.9997,-322564,20180204,https://www.thenational.ae/lifestyle/luxury/is-the-burmese-ruby-the-new-blood-diamond-1.699821,-13.1256,38.999699,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1256,38.9997,Wrong event,-13.1256,38.9997,,Other,
GDELT,21-Feb-18,2018,2,-12.9036,39.7069,732876986,,,,,,,,,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,1,190,190,Fight,4,-10,10,1,10,1.515151515,0,,,,,,,,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,20180221,http://www.lse.co.uk/sharecast-news-article.asp?ArticleCode=27094927&ArticleHeadline=Pathfinder_Minerals_shares_drop_amid_Mozambique_legal_battle,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.7069,Wrong event,-12.9036,39.7069,,,Civilian
GDELT,21-Feb-18,2018,2,-12.9036,39.7069,732878182,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,,,,,,,,,,.,1,190,190,Fight,4,-10,10,1,10,1.515151515,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,0,,,,,,,,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,20180221,http://www.lse.co.uk/sharecast-news-article.asp?ArticleCode=27094927&ArticleHeadline=Pathfinder_Minerals_shares_drop_amid_Mozambique_legal_battle,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.7069,Wrong event,-12.9036,39.7069,,Civilian,
GDELT,22-Feb-18,2018,2,-12.9767,39.855,733131060,,,,,,,,,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,1,192,192,Fight,4,-9.5,5,1,5,0.938967136,0,,,,,,,,4,"Ancuabe, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9767,39.855,-306655,4,"Ancuabe, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9767,39.855,-306655,20180222,https://macauhub.com.mo/2018/02/22/pt-triton-minerals-assume-controlo-total-da-grafex-limitada-de-mocambique/,-12.9767,39.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9767,39.855,Wrong event,-12.9767,39.855,,,Civilian
GDELT,02-Mar-18,2018,3,-11.6875,39.685,735361948,,,,,,,,,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,0,173,173,Coerce,4,-5,10,1,10,-8,0,,,,,,,,4,"Mulamba, Cabo Delgado, Mozambique",MZ,MZ01,,-11.6875,39.685,-323835,4,"Mulamba, Cabo Delgado, Mozambique",MZ,MZ01,,-11.6875,39.685,-323835,20180302,http://www.faceofmalawi.com/2018/03/7-suspects-in-cooler-for-chopping-off-mans-head-and-arms-in-blantyre/,-11.6875,39.685001,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.6875,39.685,Wrong event,-11.6875,39.685,,,Civilian
GDELT,02-Mar-18,2018,3,-11.6875,39.685,735362373,CRM,CRIMINAL,,,,,,CRM,,.,,,,,,,,,,.,1,1823,182,Assault,4,-10,8,1,8,-8,4,"Mulamba, Cabo Delgado, Mozambique",MZ,MZ01,,-11.6875,39.685,-323835,0,,,,,,,,4,"Mulamba, Cabo Delgado, Mozambique",MZ,MZ01,,-11.6875,39.685,-323835,20180302,http://www.faceofmalawi.com/2018/03/7-suspects-in-cooler-for-chopping-off-mans-head-and-arms-in-blantyre/,-11.6875,39.685001,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.6875,39.685,Wrong event,-11.6875,39.685,,,
GDELT,03-Mar-18,2018,3,-13.1431,38.9992,735583684,COP,POLICE,,,,,,COP,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,1,173,173,Coerce,4,-5,4,1,4,-7.823129252,4,"Somba, Cabo Delgado, Mozambique",MZ,MZ01,,-13.1431,38.9992,-332935,4,"Somba, Cabo Delgado, Mozambique",MZ,MZ01,,-13.1431,38.9992,-332935,4,"Somba, Cabo Delgado, Mozambique",MZ,MZ01,,-13.1431,38.9992,-332935,20180303,https://zodiakmalawi.com/top-stories/seven-in-custody-for-beheading-in-bt,-13.1431,38.999199,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1431,38.9992,Wrong event,-13.1431,38.9992,,Military forces,Civilian
GDELT,03-Mar-18,2018,3,-13.1431,38.9992,735584275,MWI,MALAWI,MWI,,,,,,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,0,173,173,Coerce,4,-5,2,1,2,-7.823129252,4,"Somba, Cabo Delgado, Mozambique",MZ,MZ01,,-13.1431,38.9992,-332935,4,"Somba, Cabo Delgado, Mozambique",MZ,MZ01,,-13.1431,38.9992,-332935,4,"Somba, Cabo Delgado, Mozambique",MZ,MZ01,,-13.1431,38.9992,-332935,20180303,https://zodiakmalawi.com/top-stories/seven-in-custody-for-beheading-in-bt,-13.1431,38.999199,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1431,38.9992,Wrong event,-13.1431,38.9992,,,Civilian
GDELT,05-Mar-18,2018,3,-10.4747,40.4383,735962717,TZAREB,TANZANIA,TZA,,,,,REB,,.,TZA,TANZANIA,TZA,,,,,,,.,1,190,190,Fight,4,-10,2,1,2,-2.898550725,1,Germany,GM,GM,,51.5,10.5,GM,4,"Ruvuma, Mozambique (general), Mozambique",MZ,MZ00,,-10.4747,40.4383,-331793,4,"Ruvuma, Mozambique (general), Mozambique",MZ,MZ00,,-10.4747,40.4383,-331793,20180305,https://24tanzania.com/tanzania-to-approach-germany-for-bringing-back-skull-of-chief-songea/,-10.4747,40.438301,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.4747,40.4383,Wrong event,-10.4747,40.4383,,Civilian,Civilian
GDELT,06-Mar-18,2018,3,-11.6875,39.685,736177846,COP,POLICE,,,,,,COP,,.,,,,,,,,,,.,1,173,173,Coerce,4,-5,3,1,3,-10.39755352,4,"Mulamba, Cabo Delgado, Mozambique",MZ,MZ01,,-11.6875,39.685,-323835,0,,,,,,,,4,"Mulamba, Cabo Delgado, Mozambique",MZ,MZ01,,-11.6875,39.685,-323835,20180306,http://www.manaonline.gov.mw/index.php/national/general/item/8137-7-people-arrested-in-connection-to-mpemba-brutal-murder,-11.6875,39.685001,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.6875,39.685,Wrong event,-11.6875,39.685,,Military forces,
GDELT,07-Mar-18,2018,3,-11.6875,39.685,736648565,COP,POLICE,,,,,,COP,,.,,,,,,,,,,.,0,173,173,Coerce,4,-5,3,1,3,-12.58992806,4,"Mulamba, Cabo Delgado, Mozambique",MZ,MZ01,,-11.6875,39.685,-323835,0,,,,,,,,4,"Mulamba, Cabo Delgado, Mozambique",MZ,MZ01,,-11.6875,39.685,-323835,20180307,http://www.maravipost.com/seven-people-arrested-in-connection-to-mpemba-brutal-murder/,-11.6875,39.685001,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.6875,39.685,Wrong event,-11.6875,39.685,,Military forces,
GDELT,07-Mar-18,2018,3,-11.6875,39.685,736649382,MWICOP,BLANTYRE,MWI,,,,,COP,,.,,,,,,,,,,.,1,190,190,Fight,4,-10,7,1,7,-12.58992806,4,"Mulamba, Cabo Delgado, Mozambique",MZ,MZ01,,-11.6875,39.685,-323835,0,,,,,,,,4,"Mulamba, Cabo Delgado, Mozambique",MZ,MZ01,,-11.6875,39.685,-323835,20180307,http://www.maravipost.com/seven-people-arrested-in-connection-to-mpemba-brutal-murder/,-11.6875,39.685001,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.6875,39.685,Wrong event,-11.6875,39.685,,,
GDELT,07-Mar-18,2018,3,-11.6875,39.685,736649383,MWICOP,BLANTYRE,MWI,,,,,COP,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,1,173,173,Coerce,4,-5,3,1,3,-12.58992806,4,"Mulamba, Cabo Delgado, Mozambique",MZ,MZ01,,-11.6875,39.685,-323835,4,"Mulamba, Cabo Delgado, Mozambique",MZ,MZ01,,-11.6875,39.685,-323835,4,"Mulamba, Cabo Delgado, Mozambique",MZ,MZ01,,-11.6875,39.685,-323835,20180307,http://www.maravipost.com/seven-people-arrested-in-connection-to-mpemba-brutal-murder/,-11.6875,39.685001,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.6875,39.685,Wrong event,-11.6875,39.685,,,Civilian
GDELT,07-Mar-18,2018,3,-11.6875,39.685,736649384,MWICOP,BLANTYRE,MWI,,,,,COP,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,1,190,190,Fight,4,-10,3,1,3,-12.58992806,4,"Mulamba, Cabo Delgado, Mozambique",MZ,MZ01,,-11.6875,39.685,-323835,4,"Mulamba, Cabo Delgado, Mozambique",MZ,MZ01,,-11.6875,39.685,-323835,4,"Mulamba, Cabo Delgado, Mozambique",MZ,MZ01,,-11.6875,39.685,-323835,20180307,http://www.maravipost.com/seven-people-arrested-in-connection-to-mpemba-brutal-murder/,-11.6875,39.685001,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.6875,39.685,Wrong event,-11.6875,39.685,,,Civilian
